WAST,DP,Dta,Dts,EV,QFE,QFF,QNH,RF,RH,S,SR,ST1,ST2,ST3,ST4,Sx,T
20/06/2007 11:30,6,71,18,3203.97,1021.5,1025.1,1025.1,44.8,55.4,10,525,13.5,13.3,15.1,17.2,14,14.85
20/06/2007 11:40,5.8,67,20,3204.37,1021.5,1025.1,1025.1,44.8,56.2,11,537,13.8,13.3,15.1,17.2,19,14.41
20/06/2007 11:50,6.1,78,20,3204.76,1021.2,1024.8,1024.8,44.8,55.3,10,546,14,13.3,15,17.2,13,15
20/06/2007 12:00,5.9,85,21,3205.11,1021.1,1024.7,1024.7,44.8,55.5,9,469,14.2,13.3,15,17.2,15,14.75
20/06/2007 12:10,6.3,84,19,3205.5,1020.8,1024.4,1024.4,44.8,56.1,10,563,14.4,13.4,15,17.2,16,14.96
20/06/2007 12:20,6.2,79,18,3205.91,1020.5,1024.1,1024.1,44.8,56.3,11,550,14.7,13.4,15,17.2,17,14.86
20/06/2007 12:30,6.2,87,19,3206.35,1020.2,1023.8,1023.8,44.8,56.3,12,545,14.8,13.4,15,17.2,18,14.78
20/06/2007 12:40,6.5,94,16,3206.82,1020.1,1023.7,1023.7,44.8,55.8,13,536,15,13.5,15,17.2,20,15.28
20/06/2007 12:50,5.8,83,15,3207.3,1020.1,1023.7,1023.7,44.8,54.7,13,524,15.3,13.5,15,17.2,19,14.85
20/06/2007 13:00,6.1,91,18,3207.73,1020,1023.6,1023.6,44.8,54,11,531,15.4,13.6,15,17.2,21,15.41
20/06/2007 13:10,5.8,85,18,3208.18,1019.9,1023.5,1023.5,44.8,54.8,12,522,15.6,13.7,15,17.2,19,14.79
20/06/2007 13:20,5.6,82,22,3208.61,1019.8,1023.4,1023.4,44.8,53.7,11,528,15.8,13.7,15,17.2,18,14.94
20/06/2007 13:30,5.8,87,17,3208.96,1019.6,1023.2,1023.2,44.8,55.8,11,141,16,13.8,15,17.2,18,14.54
20/06/2007 13:40,5.4,75,19,3209.25,1019.6,1023.2,1023.2,44.8,56,9,100,16.1,13.8,15,17.2,15,14.05
20/06/2007 13:50,5.5,68,19,3209.54,1019.4,1023,1023,44.8,55.9,9,109,16.3,13.9,15,17.2,12,14.19
20/06/2007 14:00,5.3,58,18,3209.91,1019.3,1022.9,1022.9,44.8,52.9,9,481,16.4,14,15,17.2,16,14.77
20/06/2007 14:10,5.3,60,19,3210.28,1019.3,1022.9,1022.9,44.8,51.9,10,237,16.5,14,15,17.2,14,15.08
20/06/2007 14:20,5.4,84,21,3210.66,1019.2,1022.8,1022.8,44.8,51.7,9,436,16.5,14.1,15,17.2,15,15.33
20/06/2007 14:30,5.2,71,24,3211.04,1019.1,1022.7,1022.7,44.8,50.2,9,416,16.5,14.1,15,17.2,13,15.52
20/06/2007 14:40,5.1,83,16,3211.46,1019.1,1022.7,1022.7,44.8,49.7,10,406,16.6,14.2,15,17.2,15,15.53
20/06/2007 14:50,5.1,79,21,3211.8,1019.1,1022.7,1022.7,44.8,50.8,9,137,16.7,14.3,15,17.2,14,15.19
20/06/2007 15:00,5.1,77,17,3212.19,1019,1022.6,1022.6,44.8,51.2,10,299,16.8,14.3,15,17.2,16,15.13
20/06/2007 15:10,5.3,86,18,3212.54,1019,1022.6,1022.6,44.8,50,9,112,16.8,14.4,15,17.2,12,15.68
20/06/2007 15:20,5,90,19,3212.88,1018.9,1022.5,1022.5,44.8,49.8,8,310,16.9,14.4,15,17.2,12,15.39
20/06/2007 15:30,5,82,21,3213.26,1018.9,1022.5,1022.5,44.8,49.7,9,325,16.9,14.5,15,17.2,12,15.5
20/06/2007 15:40,4.9,81,22,3213.62,1018.9,1022.5,1022.5,44.8,50.5,9,276,17,14.6,15,17.2,14,15.09
20/06/2007 15:50,4.6,87,18,3213.96,1018.8,1022.4,1022.4,44.8,49.2,9,79,17,14.6,15,17.2,15,15.21
20/06/2007 16:00,4.7,95,16,3214.3,1018.8,1022.4,1022.4,44.8,50.5,9,167,17,14.7,15,17.2,15,14.86
20/06/2007 16:10,4.7,82,16,3214.61,1018.9,1022.5,1022.5,44.8,50.5,8,129,17.1,14.7,15,17.2,12,14.86
20/06/2007 16:20,4.7,79,14,3214.89,1018.8,1022.4,1022.4,44.8,50.4,7,136,17.1,14.8,15,17.2,11,14.95
20/06/2007 16:30,4.8,84,20,3215.13,1018.9,1022.5,1022.5,44.8,51.3,6,109,17,14.8,15,17.2,9,14.72
20/06/2007 16:40,4.8,92,13,3215.42,1018.8,1022.4,1022.4,44.8,52,8,65,16.9,14.9,15,17.2,11,14.52
20/06/2007 16:50,4.7,85,13,3215.67,1018.9,1022.5,1022.5,44.8,52,7,33,16.9,14.9,15.1,17.2,11,14.41
20/06/2007 17:00,4.7,85,11,3215.89,1018.9,1022.5,1022.5,44.8,53,6,29,16.8,14.9,15,17.2,10,14.16
20/06/2007 17:10,4.8,91,5,3216.04,1019,1022.6,1022.6,44.8,54.9,4,27,16.7,15,15.1,17.2,6,13.73
20/06/2007 17:20,4.9,93,7,3216.21,1019,1022.6,1022.6,44.8,56.8,5,25,16.5,15,15.1,17.2,6,13.33
20/06/2007 17:30,5,81,7,3216.34,1019,1022.6,1022.6,44.8,58.6,4,22,16.4,15,15.1,17.2,5,12.93
20/06/2007 17:40,5,69,10,3216.44,1019,1022.6,1022.6,44.8,59.8,3,22,16.3,15.1,15.1,17.2,4,12.56
20/06/2007 17:50,4.7,66,2,3216.54,1019.1,1022.7,1022.7,44.8,60.2,3,19,16.1,15.1,15.1,17.2,4,12.19
20/06/2007 18:00,4.7,68,0,3216.59,1019.1,1022.7,1022.7,44.8,62.9,1,22,16,15.1,15.1,17.2,3,11.54
20/06/2007 18:10,4.8,68,0,3216.61,1019.3,1022.9,1022.9,44.8,66.5,0,20,15.8,15.1,15.1,17.2,0,10.75
20/06/2007 18:20,4.8,68,0,3216.63,1019.4,1023,1023,44.8,69.6,0,19,15.7,15.1,15.1,17.2,0,10.12
20/06/2007 18:30,5.1,179,40,3216.68,1019.5,1023.1,1023.1,44.8,71.9,2,22,15.5,15.1,15.1,17.2,4,9.89
20/06/2007 18:40,5.2,156,5,3216.74,1019.5,1023.1,1023.1,44.8,73.6,3,22,15.4,15.1,15.1,17.2,4,9.64
20/06/2007 18:50,5.2,145,6,3216.79,1019.6,1023.2,1023.2,44.8,75,3,18,15.2,15.1,15.2,17.2,4,9.42
20/06/2007 19:00,5.2,144,4,3216.84,1019.6,1023.2,1023.2,44.8,76.3,3,20,15.1,15.1,15.2,17.2,4,9.11
20/06/2007 19:10,5.5,141,3,3216.9,1019.7,1023.3,1023.3,44.8,77.1,4,21,14.9,15.1,15.2,17.2,5,9.33
20/06/2007 19:20,5.5,139,4,3216.98,1019.8,1023.4,1023.4,44.8,70.7,4,13,14.8,15.1,15.2,17.2,5,10.61
20/06/2007 19:30,5.3,146,6,3217.06,1019.8,1023.4,1023.4,44.8,71.2,4,10,14.6,15.1,15.2,17.1,5,10.24
20/06/2007 19:40,5.2,145,6,3217.15,1019.8,1023.4,1023.4,44.8,69.8,4,15,14.5,15.1,15.2,17.2,5,10.44
20/06/2007 19:50,4.9,147,5,3217.24,1019.8,1023.4,1023.4,44.8,68.2,4,16,14.4,15,15.2,17.2,5,10.51
20/06/2007 20:00,4.7,150,8,3217.33,1019.8,1023.4,1023.4,44.8,69.2,4,8,14.3,15,15.2,17.2,5,10.1
20/06/2007 20:10,4.7,138,5,3217.41,1019.8,1023.4,1023.4,44.8,69.8,4,9,14.1,15,15.2,17.2,4,9.98
20/06/2007 20:20,4.7,139,7,3217.49,1019.7,1023.3,1023.3,44.8,71.2,4,26,14,15,15.3,17.2,5,9.65
20/06/2007 20:30,4.9,133,10,3217.57,1019.8,1023.4,1023.4,44.8,72.3,4,10,13.9,14.9,15.2,17.1,5,9.62
20/06/2007 20:40,5.2,119,10,3217.65,1019.7,1023.3,1023.3,44.8,72.4,4,13,13.8,14.9,15.3,17.2,6,9.98
20/06/2007 20:50,5.3,115,11,3217.74,1019.7,1023.3,1023.3,44.8,72.2,5,7,13.7,14.9,15.3,17.2,7,10.12
20/06/2007 21:00,5.3,114,10,3217.83,1019.7,1023.3,1023.3,44.8,71.9,5,17,13.6,14.8,15.3,17.1,7,10.16
20/06/2007 21:10,5.4,115,12,3217.92,1019.6,1023.2,1023.2,44.8,71.9,5,17,13.5,14.8,15.3,17.2,7,10.28
20/06/2007 21:20,5.3,116,8,3218,1019.5,1023.1,1023.1,44.8,72.2,4,13,13.4,14.8,15.3,17.1,6,10.09
20/06/2007 21:30,5.2,106,6,3218.09,1019.5,1023.1,1023.1,44.8,73.3,5,15,13.4,14.7,15.3,17.1,6,9.76
20/06/2007 21:40,5.4,104,6,3218.17,1019.5,1023.1,1023.1,44.8,74.5,5,14,13.3,14.7,15.3,17.2,6,9.7
20/06/2007 21:50,5.3,104,6,3218.25,1019.5,1023.1,1023.1,44.8,75,5,8,13.2,14.7,15.3,17.2,6,9.54
20/06/2007 22:00,5.6,108,4,3218.32,1019.5,1023.1,1023.1,44.8,75.7,4,23,13.1,14.6,15.3,17.1,6,9.64
20/06/2007 22:10,5.4,107,4,3218.38,1019.5,1023.1,1023.1,44.8,75.9,4,16,13,14.6,15.3,17.1,5,9.41
20/06/2007 22:20,5.4,112,3,3218.44,1019.5,1023.1,1023.1,44.8,76,4,17,13,14.6,15.3,17.2,5,9.37
20/06/2007 22:30,5.5,113,3,3218.5,1019.6,1023.2,1023.2,44.8,76.4,4,11,12.9,14.5,15.3,17.1,5,9.42
20/06/2007 22:40,4.3,109,14,3218.53,1019.6,1023.3,1023.2,44.8,77.3,2,15,12.8,14.5,15.3,17.1,6,8.05
20/06/2007 22:50,4.8,113,3,3218.57,1019.6,1023.3,1023.2,44.8,79.5,3,12,12.7,14.4,15.3,17.1,4,8.14
20/06/2007 23:00,4.5,117,7,3218.61,1019.7,1023.4,1023.3,44.8,80.9,3,24,12.6,14.4,15.3,17.1,4,7.53
20/06/2007 23:10,4.4,123,8,3218.64,1019.6,1023.3,1023.2,44.8,82.7,3,24,12.6,14.4,15.3,17.2,4,7.13
20/06/2007 23:20,5.3,112,1,3218.66,1019.6,1023.3,1023.2,44.8,85.4,2,19,12.5,14.3,15.3,17.1,4,7.55
20/06/2007 23:30,5.7,110,3,3218.69,1019.5,1023.2,1023.1,44.8,85.7,4,19,12.4,14.3,15.3,17.1,5,7.98
20/06/2007 23:40,5.4,110,5,3218.72,1019.4,1023.1,1023,44.8,85,4,15,12.3,14.3,15.3,17.1,5,7.75
20/06/2007 23:50,5.9,116,4,3218.76,1019.4,1023,1023,44.8,84.7,4,19,12.2,14.2,15.3,17.1,5,8.29
21/06/2007 0:00,5.6,117,6,3218.8,1019.4,1023,1023,44.8,83.8,4,24,12.1,14.2,15.3,17.1,5,8.18
21/06/2007 0:10,5.4,113,5,3218.84,1019.3,1022.9,1022.9,44.8,83.2,4,18,12.1,14.1,15.3,17.1,6,8.06
21/06/2007 0:20,5.5,111,9,3218.89,1019.3,1022.9,1022.9,44.8,83.4,5,14,12,14.1,15.3,17.1,7,8.14
21/06/2007 0:30,5.3,107,4,3218.93,1019.3,1023,1022.9,44.8,83.3,4,14,11.9,14.1,15.3,17.1,6,7.98
21/06/2007 0:40,5.3,101,3,3218.97,1019.2,1022.9,1022.8,44.8,83.8,4,8,11.8,14,15.3,17.1,5,7.84
21/06/2007 0:50,5.3,92,3,3219,1019.1,1022.8,1022.7,44.8,85,4,22,11.8,14,15.3,17.1,5,7.66
21/06/2007 1:00,5.5,92,5,3219.03,1019.1,1022.8,1022.7,44.8,85.9,4,23,11.7,14,15.3,17.1,6,7.74
21/06/2007 1:10,5.6,86,6,3219.07,1019,1022.7,1022.6,44.8,86.5,5,10,11.6,13.9,15.3,17.1,6,7.7
21/06/2007 1:20,6.1,91,10,3219.11,1018.9,1022.5,1022.5,44.8,86.8,5,20,11.6,13.9,15.3,17.1,8,8.12
21/06/2007 1:30,6.4,93,11,3219.15,1018.9,1022.5,1022.5,44.8,86.3,6,15,11.5,13.8,15.3,17.1,8,8.6
21/06/2007 1:40,6.7,94,12,3219.2,1018.9,1022.5,1022.5,44.8,85.1,6,17,11.5,13.8,15.3,17.1,10,9.08
21/06/2007 1:50,6.8,86,12,3219.26,1019.1,1022.7,1022.7,44.8,83.8,6,8,11.4,13.8,15.3,17.1,10,9.43
21/06/2007 2:00,6.7,90,14,3219.33,1019.1,1022.7,1022.7,44.8,82.4,7,14,11.3,13.7,15.3,17.1,10,9.57
21/06/2007 2:10,6.6,85,14,3219.4,1019,1022.6,1022.6,44.8,82,7,19,11.3,13.7,15.3,17.1,10,9.54
21/06/2007 2:20,6.6,83,11,3219.46,1019,1022.6,1022.6,44.8,82.5,6,23,11.3,13.7,15.3,17.1,9,9.44
21/06/2007 2:30,6.8,88,10,3219.53,1018.9,1022.5,1022.5,44.8,82.6,7,20,11.2,13.6,15.3,17.1,10,9.57
21/06/2007 2:40,6.7,84,12,3219.6,1019,1022.6,1022.6,44.8,82.4,7,20,11.2,13.6,15.2,17.1,11,9.57
21/06/2007 2:50,6.7,82,11,3219.67,1018.9,1022.5,1022.5,44.8,82.7,7,13,11.2,13.5,15.3,17.1,10,9.53
21/06/2007 3:00,6.9,84,12,3219.76,1018.9,1022.5,1022.5,44.8,82.7,9,22,11.2,13.5,15.2,17.1,14,9.71
21/06/2007 3:10,6.8,82,15,3219.85,1018.9,1022.5,1022.5,44.8,82.4,9,17,11.1,13.5,15.2,17.1,16,9.66
21/06/2007 3:20,6.7,80,14,3219.93,1018.8,1022.4,1022.4,44.8,83,8,17,11.1,13.4,15.2,17.1,12,9.4
21/06/2007 3:30,6.7,81,13,3220,1018.7,1022.3,1022.3,44.8,83.7,8,16,11.1,13.4,15.2,17.1,11,9.27
21/06/2007 3:40,6.7,85,14,3220.07,1018.6,1022.2,1022.2,44.8,84.2,8,14,11.1,13.4,15.2,17.1,12,9.24
21/06/2007 3:50,6.7,84,14,3220.15,1018.5,1022.1,1022.1,44.8,84.1,9,20,11.1,13.3,15.2,17.1,13,9.2
21/06/2007 4:00,6.6,85,15,3220.22,1018.4,1022,1022,44.8,84.5,8,22,11.1,13.3,15.2,17.1,12,9.1
21/06/2007 4:10,6.6,86,11,3220.28,1018.4,1022,1022,44.8,85,7,18,11,13.3,15.2,17.1,11,8.97
21/06/2007 4:20,6.5,90,11,3220.33,1018.5,1022.1,1022.1,44.8,85.7,6,11,11,13.3,15.2,17.1,7,8.8
21/06/2007 4:30,6.4,87,10,3220.37,1018.5,1022.1,1022.1,44.8,86.4,5,18,11,13.2,15.1,17.1,7,8.57
21/06/2007 4:40,6.9,81,14,3220.41,1018.6,1022.2,1022.2,44.8,86.8,6,13,11,13.2,15.1,17.1,10,8.94
21/06/2007 4:50,6.9,76,12,3220.46,1018.5,1022.1,1022.1,44.8,86.4,7,16,10.9,13.2,15.1,17.1,10,9.07
21/06/2007 5:00,6.8,79,13,3220.51,1018.6,1022.2,1022.2,44.8,86.2,6,13,10.9,13.2,15.1,17.1,9,8.95
21/06/2007 5:10,6.8,76,14,3220.55,1018.6,1022.2,1022.2,44.8,86.7,6,12,10.9,13.1,15.1,17.1,8,8.91
21/06/2007 5:20,6.9,62,14,3220.59,1018.6,1022.2,1022.2,44.8,86.9,6,14,10.9,13.1,15.1,17.1,10,8.98
21/06/2007 5:30,6.8,65,11,3220.63,1018.4,1022,1022,44.8,87.4,5,23,10.8,13.1,15.1,17.1,8,8.77
21/06/2007 5:40,6.9,73,7,3220.67,1018.4,1022,1022,44.8,88.3,6,10,10.8,13.1,15.1,17.1,7,8.72
21/06/2007 5:50,6.9,63,10,3220.7,1018.4,1022,1022,44.8,89,5,19,10.8,13,15.1,17.1,9,8.62
21/06/2007 6:00,7,74,9,3220.73,1018.3,1021.9,1021.9,44.8,89.7,5,18,10.7,13,15.1,17.1,8,8.63
21/06/2007 6:10,7.4,80,11,3220.77,1018.3,1021.9,1021.9,44.8,90,7,23,10.7,13,15.1,17.1,11,8.96
21/06/2007 6:20,7.5,74,12,3220.81,1018.3,1021.9,1021.9,44.8,89.5,7,16,10.7,13,15,17.1,9,9.14
21/06/2007 6:30,7.5,78,13,3220.85,1018.3,1021.9,1021.9,44.8,88.7,7,19,10.7,12.9,15,17.1,10,9.31
21/06/2007 6:40,7.5,73,12,3220.89,1018.4,1022,1022,44.8,88.3,6,23,10.6,12.9,15,17.1,9,9.31
21/06/2007 6:50,7.4,76,11,3220.93,1018.4,1022,1022,44.8,87.6,6,23,10.6,12.9,15,17.1,9,9.36
21/06/2007 7:00,7.3,81,12,3220.97,1018.4,1022,1022,44.8,87.5,6,26,10.6,12.9,15,17.1,10,9.27
21/06/2007 7:10,7.5,76,14,3221.02,1018.5,1022.1,1022.1,44.8,87,7,16,10.6,12.9,15,17.1,11,9.59
21/06/2007 7:20,7.3,78,14,3221.07,1018.5,1022.1,1022.1,44.8,86.3,7,23,10.6,12.8,15,17.1,9,9.51
21/06/2007 7:30,7.4,81,17,3221.12,1018.5,1022.1,1022.1,44.8,86,6,37,10.5,12.8,15,17.1,10,9.61
21/06/2007 7:40,7.4,72,11,3221.17,1018.6,1022.2,1022.2,44.8,85.1,6,30,10.5,12.8,15,17.1,9,9.76
21/06/2007 7:50,7.4,73,16,3221.23,1018.6,1022.2,1022.2,44.8,83.6,6,50,10.5,12.8,15,17.1,12,10.08
21/06/2007 8:00,7.3,72,15,3221.31,1018.6,1022.2,1022.2,44.8,82,7,79,10.5,12.7,14.9,17.1,9,10.26
21/06/2007 8:10,7.3,63,15,3221.42,1018.6,1022.2,1022.2,44.8,80.7,8,114,10.5,12.7,14.9,17.1,12,10.46
21/06/2007 8:20,7.3,69,17,3221.52,1018.5,1022.1,1022.1,44.8,79.7,7,138,10.5,12.7,14.9,17.1,10,10.68
21/06/2007 8:30,7.3,71,15,3221.64,1018.6,1022.2,1022.2,44.8,78.2,7,185,10.5,12.7,14.9,17.1,11,10.97
21/06/2007 8:40,7.4,69,17,3221.77,1018.6,1022.2,1022.2,44.8,76.7,7,219,10.5,12.7,14.9,17.1,10,11.33
21/06/2007 8:50,7.2,70,17,3221.94,1018.5,1022.1,1022.1,44.8,74.9,9,254,10.5,12.7,14.9,17.1,11,11.47
21/06/2007 9:00,7.1,70,17,3222.11,1018.6,1022.2,1022.2,44.8,73.2,8,266,10.6,12.6,14.9,17.1,12,11.77
21/06/2007 9:10,7.3,68,18,3222.29,1018.6,1022.2,1022.2,44.8,72.1,8,295,10.7,12.6,14.9,17.1,12,12.19
21/06/2007 9:20,7,63,16,3222.49,1018.6,1022.2,1022.2,44.8,70.6,8,323,10.7,12.6,14.8,17.1,12,12.19
21/06/2007 9:30,7.2,64,19,3222.69,1018.6,1022.2,1022.2,44.8,69.9,8,345,10.8,12.6,14.8,17.1,12,12.54
21/06/2007 9:40,6.7,63,15,3222.92,1018.5,1022.1,1022.1,44.8,68.4,9,366,10.9,12.6,14.8,17.1,14,12.38
21/06/2007 9:50,7.1,69,17,3223.16,1018.5,1022.1,1022.1,44.8,67.7,9,382,11,12.6,14.8,17.1,15,12.88
21/06/2007 10:00,7.3,68,19,3223.41,1018.4,1022,1022,44.8,67.1,9,397,11.2,12.6,14.8,17.1,13,13.25
21/06/2007 10:10,6.7,64,18,3223.7,1018.4,1022,1022,44.8,65.2,10,422,11.3,12.5,14.8,17.1,15,13.08
21/06/2007 10:20,6.9,63,18,3223.99,1018.2,1021.8,1021.8,44.8,64.9,10,443,11.5,12.6,14.8,17.1,16,13.33
21/06/2007 10:30,7.4,72,19,3224.28,1018,1021.6,1021.6,44.8,65.5,10,456,11.6,12.6,14.8,17.1,15,13.77
21/06/2007 10:40,6.9,68,18,3224.59,1017.8,1021.4,1021.4,44.8,63.5,10,474,11.8,12.6,14.8,17.1,16,13.67
21/06/2007 10:50,7.1,63,19,3224.89,1017.6,1021.2,1021.2,44.8,62.5,9,488,12,12.6,14.8,17.1,12,14.19
21/06/2007 11:00,7.3,71,17,3225.2,1017.5,1021.1,1021.1,44.8,62.1,9,495,12.2,12.6,14.7,17.1,12,14.49
21/06/2007 11:10,7.5,68,17,3225.51,1017.5,1021.1,1021.1,44.8,61.9,9,510,12.4,12.6,14.8,17.1,15,14.72
21/06/2007 11:20,7.2,57,17,3225.86,1017.4,1021,1021,44.8,60.1,10,520,12.7,12.6,14.7,17.1,16,14.84
21/06/2007 11:30,6.9,53,14,3226.25,1017.3,1020.9,1020.9,44.8,58.5,11,524,12.9,12.6,14.7,17.1,17,14.93
21/06/2007 11:40,6.8,55,15,3226.65,1017.2,1020.7,1020.8,44.8,57.5,11,537,13.1,12.7,14.7,17.1,16,15.18
21/06/2007 11:50,6.8,57,19,3226.99,1017,1020.5,1020.6,44.8,55.9,8,548,13.3,12.7,14.7,17.1,15,15.53
21/06/2007 12:00,6.1,56,18,3227.4,1016.8,1020.3,1020.4,44.8,53.2,10,544,13.6,12.7,14.7,17.1,16,15.57
21/06/2007 12:10,6.2,48,19,3227.81,1016.7,1020.2,1020.3,44.8,53.8,10,542,13.8,12.8,14.7,17.1,16,15.53
21/06/2007 12:20,6.9,49,20,3228.2,1016.4,1019.9,1020,44.8,53.1,9,550,14,12.8,14.7,17.1,14,16.51
21/06/2007 12:30,6.4,64,17,3228.59,1016.1,1019.6,1019.7,44.8,52.4,9,540,14.2,12.9,14.7,17.1,15,16.17
21/06/2007 12:40,5.6,55,18,3229.02,1016,1019.5,1019.6,44.8,50.6,10,543,14.5,12.9,14.7,17.1,16,15.85
21/06/2007 12:50,5.5,53,19,3229.49,1015.8,1019.3,1019.4,44.8,50.2,11,534,14.7,13,14.7,17.1,17,15.81
21/06/2007 13:00,5.7,42,20,3229.93,1015.6,1019.1,1019.2,44.8,49.4,10,524,14.9,13,14.7,17.1,14,16.36
21/06/2007 13:10,5.6,41,18,3230.34,1015.3,1018.8,1018.9,44.8,49.2,9,518,15.1,13.1,14.6,17.1,12,16.28
21/06/2007 13:20,6,64,19,3230.75,1015.1,1018.6,1018.7,44.8,50,9,503,15.3,13.1,14.7,17.1,15,16.49
21/06/2007 13:30,5.8,53,18,3231.19,1014.9,1018.4,1018.5,44.8,49.1,10,492,15.5,13.2,14.7,17.1,15,16.52
21/06/2007 13:40,5.8,42,21,3231.65,1014.9,1018.4,1018.5,44.8,47.5,10,490,15.7,13.3,14.6,17.1,15,17.08
21/06/2007 13:50,5.7,37,18,3232.1,1014.7,1018.2,1018.3,44.8,47.9,10,476,15.9,13.3,14.6,17.1,18,16.76
21/06/2007 14:00,6.1,30,18,3232.52,1014.6,1018.1,1018.2,44.8,47.5,9,411,16,13.4,14.6,17.1,15,17.36
21/06/2007 14:10,6,51,19,3232.98,1014.6,1018.1,1018.2,44.8,47.8,10,467,16.2,13.5,14.6,17.1,16,17.19
21/06/2007 14:20,5.5,57,19,3233.43,1014.6,1018.1,1018.2,44.8,47.8,10,477,16.3,13.5,14.6,17.1,16,16.65
21/06/2007 14:30,5.7,48,15,3233.84,1014.4,1017.9,1018,44.8,49.5,11,96,16.5,13.6,14.6,17.1,19,16.25
21/06/2007 14:40,6.1,60,22,3234.21,1014.3,1017.8,1017.9,44.8,48.8,8,395,16.6,13.7,14.6,17.1,14,16.9
21/06/2007 14:50,5.5,53,14,3234.68,1014.2,1017.7,1017.8,44.8,48.1,11,402,16.7,13.8,14.6,17.1,17,16.54
21/06/2007 15:00,5.9,59,15,3235.07,1014.1,1017.6,1017.7,44.8,48.2,9,240,16.8,13.8,14.6,17.1,16,16.9
21/06/2007 15:10,5.2,57,18,3235.48,1014,1017.5,1017.6,44.8,46.1,10,56,16.8,13.9,14.7,17.1,17,16.83
21/06/2007 15:20,5.3,59,17,3235.95,1013.9,1017.4,1017.5,44.8,47,11,303,16.9,14,14.6,17.1,16,16.66
21/06/2007 15:30,5,55,18,3236.4,1013.8,1017.3,1017.4,44.8,45.4,10,292,16.9,14.1,14.7,17.1,17,16.89
21/06/2007 15:40,4.9,56,17,3236.88,1013.8,1017.3,1017.4,44.8,45.2,11,263,16.9,14.1,14.6,17.1,17,16.81
21/06/2007 15:50,5.3,56,16,3237.35,1013.8,1017.3,1017.4,44.8,46.4,11,249,17,14.2,14.7,17.1,16,16.86
21/06/2007 16:00,4.9,53,17,3237.78,1013.9,1017.4,1017.5,44.8,45.5,10,211,17,14.3,14.7,17.1,15,16.74
21/06/2007 16:10,4.8,56,13,3238.24,1013.9,1017.4,1017.5,44.8,45.8,11,175,17,14.3,14.7,17.1,16,16.52
21/06/2007 16:20,4.9,52,14,3238.68,1014,1017.5,1017.6,44.8,46.7,11,142,17,14.4,14.7,17.1,18,16.32
21/06/2007 16:30,5.1,58,15,3239.04,1013.8,1017.3,1017.4,44.8,48.1,9,105,16.9,14.5,14.7,17.1,13,16.08
21/06/2007 16:40,5,67,17,3239.39,1013.8,1017.3,1017.4,44.8,48.5,9,63,16.9,14.5,14.7,17.1,17,15.9
21/06/2007 16:50,5.1,60,16,3239.76,1013.8,1017.3,1017.4,44.8,49.5,10,31,16.8,14.6,14.7,17.1,15,15.65
21/06/2007 17:00,5.1,64,16,3240.09,1013.8,1017.3,1017.4,44.8,50.2,9,32,16.8,14.6,14.7,17.1,16,15.46
21/06/2007 17:10,5.2,60,14,3240.35,1013.9,1017.4,1017.5,44.8,51.3,7,12,16.7,14.7,14.7,17.1,12,15.22
21/06/2007 17:20,5.2,67,12,3240.57,1013.9,1017.4,1017.5,44.8,52.5,6,22,16.5,14.7,14.8,17.1,9,14.86
21/06/2007 17:30,5.2,70,12,3240.78,1013.9,1017.4,1017.5,44.8,53.7,6,24,16.4,14.7,14.7,17.1,8,14.53
21/06/2007 17:40,5.2,74,10,3240.98,1013.7,1017.3,1017.3,44.8,54.9,6,16,16.3,14.7,14.8,17.1,8,14.19
21/06/2007 17:50,5.3,80,9,3241.18,1013.6,1017.2,1017.2,44.8,56.4,6,23,16.2,14.8,14.8,17.1,7,13.88
21/06/2007 18:00,5.5,88,7,3241.34,1013.7,1017.3,1017.3,44.8,58.1,5,23,16,14.8,14.8,17.1,7,13.57
21/06/2007 18:10,5.6,98,6,3241.49,1013.8,1017.4,1017.4,44.8,59.6,5,18,15.9,14.8,14.8,17.1,6,13.29
21/06/2007 18:20,5.6,98,5,3241.63,1013.7,1017.3,1017.3,44.8,61.1,5,15,15.8,14.9,14.8,17.1,6,12.96
21/06/2007 18:30,5.6,94,5,3241.77,1013.7,1017.3,1017.3,44.8,62.3,5,14,15.6,14.9,14.8,17.1,6,12.67
21/06/2007 18:40,5.8,95,5,3241.9,1013.8,1017.4,1017.4,44.8,63.7,5,25,15.5,14.9,14.9,17,6,12.48
21/06/2007 18:50,5.8,94,4,3242.03,1013.8,1017.4,1017.4,44.8,64.6,5,12,15.4,14.9,14.9,17.1,6,12.32
21/06/2007 19:00,5.8,95,3,3242.15,1013.9,1017.5,1017.5,44.8,65.7,5,16,15.2,14.9,14.9,17,7,12.03
21/06/2007 19:10,5.7,91,2,3242.27,1013.9,1017.5,1017.5,44.8,66.9,5,11,15.1,14.9,14.9,17.1,5,11.68
21/06/2007 19:20,5.6,97,2,3242.36,1013.9,1017.5,1017.5,44.8,68.2,4,15,15,14.9,14.9,17,5,11.25
21/06/2007 19:30,5.5,99,3,3242.45,1013.8,1017.4,1017.4,44.8,69.5,4,21,14.8,14.9,14.9,17,5,10.83
21/06/2007 19:40,5.5,90,5,3242.53,1013.9,1017.5,1017.5,44.8,70.9,4,25,14.7,14.9,14.9,17,5,10.55
21/06/2007 19:50,5.4,92,4,3242.62,1013.7,1017.3,1017.3,44.8,72.3,5,22,14.6,14.8,14.9,17,5,10.19
